case,fold,category,id1,id2,target,q_ce,q_llm,name1,name2
label1_models_say_diff,fold_03,Дом и сад,584115612726,635655317700,1,0.295,0.117,"не определен свеча из соевого воска в стакане с деревянным фитилем ""нежная орхидея"", 65 гр","best favors свеча ароматическая ""абрикос"", 15 см, 1 шт"
label1_models_say_diff,fold_03,Аптека,128849121091,68719511848,1,0.287,0.125,"контактные линзы alcon precision1 for astigmatism, 30 линз, sph -2,50 cyl -0,75 axis 90",астигматические линзы alcon precision1 for astigmatism (toric) 30 линз sph -2.50 cyl -1.75 axis 90
label1_models_say_diff,fold_02,Ювелирные изделия,240518299633,240518195888,1,0.298,0.118,"sokolov, золотой браслет, 551050502, лав, украшение из красного золота 585 пробы","diamant online браслет diamant online, золото, 585 проба, длина 16 см."
label1_models_say_diff,fold_01,Музыкальные инструменты,764504187757,326417612617,1,0.265,0.152,fender mm stratocaster hard tail black - электрогитара,электрогитара raptor plus black sss black
label1_models_say_diff,fold_03,Электроника,206158538774,395137040061,1,0.226,0.195,пульт irc-123f elenberg (универсал) для домашнего кинотеатра ht-111 ht-410 музыкального центар mc-4080 телевизора ltv-3231,пульт irc-276f sagemcom (универсал) пду ресивера нтв-плюс dsi87-1 hd
label1_models_say_diff,fold_03,Одежда,326417534977,352187398807,1,0.149,0.272,/ футболка женская принт рисунок самурай,футболка customarket
label1_models_say_diff,fold_04,Обувь,566935743427,197568554269,1,0.248,0.174,туфли in-step,"in step мокасины in step, размер 46, коричневый"
label1_models_say_diff,fold_04,Обувь,197568625765,343597470611,1,0.238,0.185,"inuovo сандалии inuovo, размер 37, черный",босоножки inuovo
label1_models_say_diff,fold_01,Одежда,377957249266,377957221133,1,0.212,0.212,футболка glowpoint роблокс,printplace / футболка мем skibidi toilet скибиди туалет
label1_models_say_diff,fold_04,Аптека,8590060928,661425044428,1,0.221,0.204,cooper vision / линзы астигматические vitality toric +2.00 -0.75 80,"coopervision астигматические линзы avaira vitality toric, 6 шт. , +2.00, 8.5, -1.75, 20, 2 недели "
label1_models_say_diff,fold_01,Товары для животных,412316890187,154618833237,1,0.15,0.276,"деревенские лакомства нежное пюре для собак из говядины, 10г х 4шт","деревенские лакомства для собак нежное пюре из мяса утки, 4 шт, 10 г"
label1_models_say_diff,fold_04,Спорт и отдых,687194884468,103079233119,1,0.284,0.142,"поплавок namazu pro 132-040, вес 4 гр. 1(штука)","поплавок namazu pro 132-100, вес 10 гр, 5 шт. np132-100"
label1_models_say_diff,fold_02,Товары для животных,180388672680,154618931313,1,0.254,0.172,легкое лакомство tit bit для кошек сушеное легкое говяжье (8 гр),titbit / легкое баранье 10г
label1_models_say_diff,fold_03,Хобби и творчество,292057832881,824633726290,1,0.185,0.241,"лас играс 3d ручка, набор pcl пластика светящегося в темноте, мод. pn015, цвет голубой","3d ручка, набор pcl пластика светящегося в темноте, мод. pn013, цвет розовый / 9755265"
label1_models_say_diff,fold_03,Ювелирные изделия,781684159598,17179958761,1,0.21,0.217,"sokolov подвеска sokolov, красное золото, 585 проба, фианит",подвеска золото красное 375 пробы
label1_models_say_diff,fold_02,Музыкальные инструменты,249108165798,103079362654,1,0.167,0.26,"anyijmo акустическая гитара kang-4140 6-струнная, корпус ель 41""","cort / l200f-atv-sg luce электро-акустическая гитара,"
label1_models_say_diff,fold_01,Одежда,670014965911,721554626212,1,0.154,0.274,футболка deep purple,"dreamshirts studio футболка dreamshirts studio, размер 7-8 лет, черный"
label1_models_say_diff,fold_03,Строительство и ремонт,137439065160,824633768025,1,0.162,0.268,площадка торцевая d125 era (125птм),площадка торцевая era 115птм d115 мм 180х250 мм сталь
label1_models_say_diff,fold_01,Одежда,231928248054,670015009940,1,0.191,0.24,костюм спортивный,birdo / костюм теплый оверсайз с начесом
label1_models_say_diff,fold_03,Обувь,146029033190,146028900918,1,0.278,0.153,ботинки timberland,свечин п. а. / зимние ботинки из натуральной кожи тимберленд
label1_models_say_diff,fold_01,Продукты питания,755914339280,154618930485,1,0.298,0.135,краситель пищевой food colours 66г. 1шт.,"food colours краситель пищевой гелевый food colours, красный, 20 г"
label1_models_say_diff,fold_01,Галантерея и аксессуары,8589955433,326417667288,1,0.259,0.177,hermes зонт полуавтомат,teffi / зонт женский автомат антиветер
label1_models_say_diff,fold_04,Строительство и ремонт,541165977214,781684075627,1,0.287,0.149,краскопульт pegas pneumatic верхний бак сопло 2мм 2708,"краскопульт hvlp 1,0 мм,  28-115 л/мин, 2,1 бар, верхний бачок 100 мл automaster"
label1_models_say_diff,fold_04,Товары для животных,420906877753,309237751952,1,0.24,0.197,"деревенские лакомства холистик премьер корм для собак средних и крупных пород, ягненок с рисом 12 кг","корм деревенские лакомства холистик премьер для собак средних и крупных пород, говядина с рисом, 12 кг"
label1_models_say_diff,fold_02,Музыкальные инструменты,687194870323,94489297736,1,0.245,0.193,подставка для скрипки 1/2 josef teller jt01042-1/2,"student no9 подставка для скрипки 1/8, josef teller jt0109-1/8"
