fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_04,Хобби и творчество,609885476854,249108184731,1,0.34,0.775,"набор бусин с русскими буквами ""астра"" 6 мм, 150 шт/упак","astra & craft набор бусин с цифрами ""астра"" 6х6 мм, 150 шт/упак"
fold_04,Продукты питания,609885480165,566935784475,1,0.289,0.834,printartcake / вафельная картинка,вафельная картинка
fold_04,Одежда,609885509922,283467912801,1,0.279,0.473,"трусы finetoo универсальная, 1 шт",perfectly you / трусы кружевные стринги бразильяна
fold_04,Обувь,618475311676,420906854393,1,0.095,0.306,кроссовки asics,asics / кроссовки asics спортивные кеды для бега
fold_04,Одежда,618475330610,266288084349,1,0.375,0.442,q&h shop / футболка новогодняя для фотосессии,футболка q&h
fold_04,Бытовая техника,618475332814,197568525493,0,0.925,0.954,электробритва vgr v-332,"vgr электробритва для бритья головы и бороды v-332, золотой"
fold_04,Товары для животных,618475378265,206158552756,1,0.324,0.491,"tappi / когтеточка кейн из гофрированного картона, 22x60x20см","tappi когтеточка смик из гофрированного картона, 22x65x25см"
fold_04,Бытовая химия,618475380121,377957240514,0,0.928,0.967,"barantsev защита от насекомых / спрей репеллентный от комаров ""тайга дэта"", 100 мл",тайга дэта спрей репеллентный от насекомых 100 мл.
fold_04,Автотовары,618475442508,206158593536,1,0.371,0.022,"оплетка, чехол (накидка) на руль тойота камри (2017 - 2018) седан / toyota camry, экокожа и спонж, черный и серый","coolpart оплетка, чехол (накидка) на руль киа стингер (2017 - 2021) лифтбек / kia stinger, экокожа и спонж, черный и синий"
fold_04,Бытовая химия,627065289243,317827656509,0,0.95,0.983,"аэрозоль-репеллент от комаров дэта ""аква"", для чувствительной кожи, 150 мл",дэта / аква аэрозоль от комаров для чувствительной кожи фл. 150мл
fold_04,Дом и сад,627065293469,231928349524,0,0.999,0.898,"nobrand салфетница «рапунцель», 25x15x13 см","салфетница деревянная рапунцель, 25 15 13 см"
fold_04,Одежда,627065314913,266288027629,1,0.322,0.453,лонгслив bossa nova,лонгслив bossa nova
fold_04,Бытовая химия,627065317220,197568561572,0,0.946,0.983,"grass / очиститель после ремонта cement remover, 1 л",средство для очистки после ремонта cement remover grass 1л
fold_04,Канцелярские товары,627065324737,292057818388,1,0.268,0.63,"calligrata ручка подарочная роллер, в кожзам футляре пб ys, корпус серый/золото","ручка подарочная роллер, в кожзам футляре пб uh, корпус серебро/золото/черный"
fold_04,Товары для животных,627065358092,738734504798,1,0.302,0.228,"светильник подводный, jingye, 17.5 см, 2 вт, розовый","jingye светильник подводный, jingye, 17.5 см, 2 вт, голубой"
fold_04,Хобби и творчество,635655235552,257698126577,0,0.934,0.94,"буква-ленд раскраска ""рисуем пальчиками. транспорт"", 16 стр.","раскраска ""рисуем пальчиками. транспорт"", 16 стр."
fold_04,Дом и сад,635655241141,592705603296,1,0.307,0.623,"фоторамка пластик на 7 фото 10х10, 9х13 см 'розовый сад' белая 43,5х39 см","сима-ленд фоторамка на 7 фото 10х10, 10х15 см ""розовый сад"" белая 56х46х3 см 1935642"
fold_04,Музыкальные инструменты,635655243728,25769941180,1,0.377,0.701,flight / укулеле тенор flight diana te / цвет: коричневый,flight diana ce - укулеле концерт
fold_04,Продукты питания,635655297300,180388666764,1,0.296,0.342,подарочный набор wowman crazy box чай ройбуш классический/матэ/молочный улун 1 категории,wowman health подарочный набор wowman crazy box чай ройбуш классический/матэ/улун клубника-банан
fold_04,Бытовая техника,635655311526,343597498332,0,0.987,0.944,манжета люка стиральной машины атлант 908092000500 узкая,"atlant манжета люка атлант, узкие машины 908092000500"
